masked_user,source_ip,destination_ip,action,resource,protocol,access_result,location,device_type,login_attempt_count,log_hour,day_of_week,month,time_diff_prev,user_activity_frequency,unique_actions,source_subnet,dest_subnet,resource_category,access_flag,protocol_HTTP,protocol_HTTPS,protocol_FTP,protocol_SSH,protocol_RDP,device_desktop,device_mobile,device_tablet,location_count,session_duration,event_count_session,session_complexity
user_8056,172.16.227.199,172.16.127.199,access,/resource/45,SSH,failure,New York,desktop,7,9,Friday,11,1537,47,4,172.16,172.16,public,0,0,0,0,1,0,1,0,0,73,2029,19,8
user_7951,203.0.113.119,203.0.113.149,download,/admin/config,FTP,failure,North Korea,desktop,40,4,Sunday,11,4,89,3,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,10,51,11,9
user_5780,172.16.210.34,172.16.91.125,access,/resource/48,HTTP,failure,New York,desktop,5,9,Tuesday,1,3545,1,3,172.16,172.16,public,0,1,0,0,0,0,1,0,0,41,3110,7,6
user_8519,172.16.143.22,172.16.64.219,upload,/resource/5,SSH,failure,Tokyo,tablet,8,13,Tuesday,9,3518,6,3,172.16,172.16,admin,0,0,0,0,1,0,0,0,1,57,3482,5,5
user_5175,203.0.113.187,203.0.113.189,download,/admin/secret,FTP,failure,North Korea,desktop,20,1,Wednesday,5,4,67,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,5,38,14,10
user_6641,172.16.17.68,172.16.249.60,logout,/resource/83,SSH,success,New York,tablet,1,18,Tuesday,2,2296,7,1,172.16,172.16,private,1,0,0,0,1,0,0,0,1,55,1026,7,4
user_5895,203.0.113.119,203.0.113.38,modify,/config/modify,FTP,failure,North Korea,desktop,21,4,Wednesday,8,1,82,3,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,7,10,13,10
user_9934,172.16.150.176,172.16.103.227,access,/resource/87,HTTP,success,London,desktop,9,14,Sunday,2,841,20,2,172.16,172.16,admin,1,1,0,0,0,0,1,0,0,89,1843,14,5
user_5885,172.16.24.199,172.16.179.238,login,/resource/88,HTTPS,failure,Berlin,mobile,4,18,Thursday,2,1143,31,4,172.16,172.16,admin,0,0,1,0,0,0,0,1,0,52,591,4,8
user_4143,172.16.101.189,172.16.91.164,logout,/resource/31,SSH,success,Mumbai,tablet,2,11,Monday,12,870,23,4,172.16,172.16,admin,1,0,0,0,1,0,0,0,1,54,751,20,3
user_2605,203.0.113.205,203.0.113.61,download,/admin/secret,FTP,failure,North Korea,desktop,41,4,Friday,4,7,91,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,2,16,25,6
user_8236,172.16.96.177,172.16.253.142,login,/resource/64,HTTPS,success,Sydney,mobile,5,17,Sunday,7,3183,17,2,172.16,172.16,private,1,0,1,0,0,0,0,1,0,58,878,20,4
user_4979,172.16.251.202,172.16.92.189,upload,/resource/64,HTTPS,success,Tokyo,mobile,1,17,Monday,11,977,20,2,172.16,172.16,private,1,0,1,0,0,0,0,1,0,59,2710,9,5
user_1999,172.16.227.176,172.16.252.75,access,/resource/15,SSH,failure,London,tablet,5,13,Saturday,5,2384,26,2,172.16,172.16,admin,0,0,0,0,1,0,0,0,1,80,1845,17,3
user_8128,203.0.113.28,203.0.113.248,download,/admin/secret,FTP,failure,Unknown,desktop,46,3,Thursday,9,2,49,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,2,23,29,6
user_8927,203.0.113.23,203.0.113.156,access,/config/modify,FTP,failure,Syria,desktop,42,4,Friday,4,5,41,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,2,27,13,6
user_8432,172.16.217.51,172.16.155.182,logout,/resource/1,HTTPS,success,Tokyo,tablet,1,13,Friday,3,2501,46,1,172.16,172.16,admin,1,0,1,0,0,0,0,0,1,93,2960,15,5
user_7513,172.16.113.92,172.16.227.162,upload,/resource/17,HTTPS,success,Mumbai,desktop,10,9,Sunday,4,2039,32,1,172.16,172.16,private,1,0,1,0,0,0,1,0,0,67,333,20,6
user_3389,203.0.113.150,203.0.113.45,modify,/admin/secret,FTP,failure,Unknown,desktop,44,1,Saturday,11,10,70,3,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,3,55,26,10
user_9221,203.0.113.131,203.0.113.91,modify,/config/modify,FTP,failure,North Korea,desktop,21,3,Wednesday,5,3,56,3,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,8,55,14,7
user_1798,203.0.113.159,203.0.113.162,download,/admin/secret,FTP,failure,Unknown,desktop,26,4,Sunday,6,8,44,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,4,16,20,8
user_9525,172.16.203.119,172.16.200.61,access,/resource/75,SSH,failure,Berlin,tablet,10,14,Wednesday,3,1614,17,3,172.16,172.16,private,0,0,0,0,1,0,0,0,1,57,2131,3,5
user_4894,203.0.113.142,203.0.113.155,delete,/system/delete,FTP,failure,Unknown,desktop,43,1,Saturday,6,3,98,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,10,10,21,9
user_5541,172.16.245.240,172.16.21.97,upload,/resource/53,SSH,success,Sydney,desktop,4,9,Thursday,7,967,32,4,172.16,172.16,private,1,0,0,0,1,0,1,0,0,74,2615,18,6
user_7893,172.16.104.180,172.16.36.71,login,/resource/95,SSH,failure,Mumbai,desktop,9,14,Sunday,5,1199,33,2,172.16,172.16,public,0,0,0,0,1,0,1,0,0,55,3393,8,5
user_3287,172.16.30.77,172.16.135.30,access,/resource/9,HTTPS,success,Sydney,desktop,4,10,Sunday,8,1272,29,3,172.16,172.16,admin,1,0,1,0,0,0,1,0,0,49,2445,13,5
user_8660,172.16.67.236,172.16.136.176,login,/resource/34,SSH,failure,Sydney,tablet,8,12,Tuesday,10,210,45,2,172.16,172.16,admin,0,0,0,0,1,0,0,0,1,32,131,5,3
user_3886,203.0.113.217,203.0.113.112,download,/config/modify,FTP,failure,Unknown,desktop,49,1,Saturday,1,3,58,3,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,9,34,29,5
user_1199,172.16.124.194,172.16.54.203,login,/resource/18,SSH,failure,Mumbai,desktop,3,12,Saturday,3,1483,13,3,172.16,172.16,private,0,0,0,0,1,0,1,0,0,95,1888,3,1
user_4931,172.16.11.76,172.16.188.93,upload,/resource/42,HTTP,success,London,tablet,5,9,Wednesday,8,1564,39,2,172.16,172.16,public,1,1,0,0,0,0,0,0,1,87,2856,10,5
user_9609,172.16.69.122,172.16.126.61,logout,/resource/73,HTTPS,success,São Paulo,desktop,2,14,Saturday,3,797,7,2,172.16,172.16,public,1,0,1,0,0,0,1,0,0,70,3094,9,3
user_7843,172.16.83.246,172.16.246.29,logout,/resource/58,HTTPS,failure,London,mobile,1,18,Wednesday,7,1248,14,4,172.16,172.16,private,0,0,1,0,0,0,0,1,0,47,1767,1,8
user_1389,172.16.109.62,172.16.35.95,logout,/resource/40,HTTP,success,Sydney,desktop,2,11,Friday,4,689,35,4,172.16,172.16,admin,1,1,0,0,0,0,1,0,0,100,115,13,6
user_2776,172.16.104.215,172.16.215.145,logout,/resource/96,HTTP,failure,Mumbai,mobile,8,14,Monday,1,1445,49,1,172.16,172.16,public,0,1,0,0,0,0,0,1,0,30,711,9,6
user_8254,203.0.113.125,203.0.113.66,delete,/admin/secret,FTP,failure,North Korea,desktop,39,4,Wednesday,6,4,80,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,3,56,15,8
user_7058,172.16.26.23,172.16.119.19,upload,/resource/35,HTTP,failure,Tokyo,tablet,2,12,Monday,9,1809,50,1,172.16,172.16,admin,0,1,0,0,0,0,0,0,1,100,2708,6,8
user_7047,172.16.204.179,172.16.135.239,upload,/resource/26,SSH,success,New York,desktop,8,12,Sunday,8,1463,8,4,172.16,172.16,public,1,0,0,0,1,0,1,0,0,62,1591,2,3
user_1905,203.0.113.61,203.0.113.150,access,/config/modify,FTP,failure,Syria,desktop,49,3,Sunday,3,4,98,3,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,1,16,26,9
user_3193,172.16.130.100,172.16.197.116,access,/resource/54,HTTPS,success,Berlin,mobile,10,16,Tuesday,12,1002,13,2,172.16,172.16,private,1,0,1,0,0,0,0,1,0,26,3255,10,9
user_2837,172.16.132.151,172.16.46.232,upload,/resource/16,HTTP,failure,New York,tablet,9,12,Friday,5,3006,41,4,172.16,172.16,public,0,1,0,0,0,0,0,0,1,43,3275,20,1
user_7029,172.16.206.135,172.16.118.173,access,/resource/47,HTTPS,success,Berlin,desktop,2,18,Wednesday,8,3110,4,2,172.16,172.16,admin,1,0,1,0,0,0,1,0,0,53,2236,5,10
user_9014,172.16.170.231,172.16.11.23,access,/resource/72,HTTP,failure,Sydney,desktop,10,11,Wednesday,2,722,3,3,172.16,172.16,private,0,1,0,0,0,0,1,0,0,49,1081,20,9
user_9124,172.16.75.7,172.16.79.112,login,/resource/47,SSH,success,São Paulo,desktop,8,13,Saturday,9,3281,50,2,172.16,172.16,admin,1,0,0,0,1,0,1,0,0,68,39,15,2
user_9962,172.16.132.98,172.16.228.4,upload,/resource/57,HTTP,failure,Sydney,desktop,9,14,Saturday,2,2018,9,4,172.16,172.16,public,0,1,0,0,0,0,1,0,0,24,3488,16,4
user_6428,203.0.113.129,203.0.113.49,delete,/admin/config,FTP,failure,Syria,desktop,21,2,Tuesday,3,9,40,3,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,9,30,15,6
user_3677,203.0.113.86,203.0.113.81,access,/admin/config,FTP,failure,North Korea,desktop,26,1,Tuesday,6,7,69,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,10,57,14,7
user_6699,172.16.62.165,172.16.109.190,login,/resource/44,HTTP,failure,Berlin,mobile,8,12,Thursday,4,2261,9,2,172.16,172.16,admin,0,1,0,0,0,0,0,1,0,37,3165,10,6
user_8218,172.16.183.168,172.16.6.54,upload,/resource/46,HTTPS,failure,São Paulo,mobile,4,12,Monday,1,535,3,4,172.16,172.16,private,0,0,1,0,0,0,0,1,0,99,1096,3,8
user_3387,172.16.208.203,172.16.59.251,access,/resource/100,HTTPS,failure,São Paulo,mobile,9,12,Thursday,8,725,47,4,172.16,172.16,admin,0,0,1,0,0,0,0,1,0,93,1912,14,7
user_1629,172.16.152.43,172.16.35.178,access,/resource/54,SSH,failure,Sydney,desktop,1,14,Tuesday,8,1603,27,3,172.16,172.16,private,0,0,0,0,1,0,1,0,0,43,2754,19,6
user_5886,203.0.113.62,203.0.113.188,download,/system/delete,FTP,failure,Unknown,desktop,20,2,Wednesday,3,2,55,3,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,9,36,25,9
user_2217,203.0.113.69,203.0.113.142,download,/admin/config,FTP,failure,Syria,desktop,25,2,Thursday,5,3,96,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,5,59,26,9
user_5198,172.16.221.241,172.16.188.68,access,/resource/75,HTTP,failure,Sydney,desktop,1,12,Monday,9,3571,48,4,172.16,172.16,private,0,1,0,0,0,0,1,0,0,44,3114,17,9
user_6281,203.0.113.35,203.0.113.7,access,/admin/secret,FTP,failure,Unknown,desktop,28,3,Saturday,8,8,60,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,4,57,27,10
user_9991,203.0.113.220,203.0.113.150,modify,/admin/config,FTP,failure,Unknown,desktop,31,2,Tuesday,6,10,63,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,1,44,17,6
user_2455,172.16.76.178,172.16.135.142,upload,/resource/80,HTTPS,success,Mumbai,mobile,7,11,Friday,12,3292,15,1,172.16,172.16,private,1,0,1,0,0,0,0,1,0,45,3158,18,2
user_1663,203.0.113.206,203.0.113.58,access,/admin/config,FTP,failure,Syria,desktop,34,1,Monday,1,7,56,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,6,23,21,8
user_2909,172.16.191.59,172.16.147.187,login,/resource/88,HTTPS,success,London,desktop,6,9,Saturday,11,2814,10,2,172.16,172.16,public,1,0,1,0,0,0,1,0,0,53,409,1,10
user_8224,172.16.20.236,172.16.214.100,upload,/resource/5,HTTPS,failure,Berlin,mobile,1,15,Friday,12,847,16,4,172.16,172.16,admin,0,0,1,0,0,0,0,1,0,100,664,3,2
user_3086,172.16.229.211,172.16.231.215,logout,/resource/94,SSH,failure,London,desktop,8,10,Tuesday,4,135,4,4,172.16,172.16,private,0,0,0,0,1,0,1,0,0,43,184,6,3
user_9308,172.16.92.110,172.16.238.73,logout,/resource/97,HTTP,success,Tokyo,mobile,3,10,Sunday,1,946,40,4,172.16,172.16,admin,1,1,0,0,0,0,0,1,0,72,450,2,5
user_6014,203.0.113.160,203.0.113.105,modify,/admin/config,FTP,failure,North Korea,desktop,31,3,Tuesday,7,4,56,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,7,46,14,6
user_4667,172.16.4.84,172.16.145.48,logout,/resource/2,SSH,success,London,mobile,7,16,Thursday,9,1459,19,1,172.16,172.16,admin,1,0,0,0,1,0,0,1,0,55,2579,11,5
user_1116,172.16.54.63,172.16.29.172,login,/resource/61,HTTP,success,London,tablet,2,17,Monday,7,1733,44,1,172.16,172.16,private,1,1,0,0,0,0,0,0,1,71,3036,19,2
user_8780,172.16.123.229,172.16.197.71,upload,/resource/10,SSH,success,Tokyo,tablet,2,9,Friday,11,1835,1,1,172.16,172.16,admin,1,0,0,0,1,0,0,0,1,40,885,13,7
user_6724,172.16.128.112,172.16.96.152,logout,/resource/96,HTTPS,failure,Sydney,tablet,5,14,Wednesday,6,727,1,2,172.16,172.16,private,0,0,1,0,0,0,0,0,1,85,352,9,5
user_3975,172.16.212.11,172.16.90.203,upload,/resource/5,HTTP,success,Mumbai,desktop,8,14,Thursday,7,2263,18,3,172.16,172.16,public,1,1,0,0,0,0,1,0,0,25,1027,15,9
user_9215,203.0.113.208,203.0.113.4,modify,/admin/config,FTP,failure,Syria,desktop,37,4,Friday,11,6,50,3,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,4,54,28,7
user_7349,203.0.113.40,203.0.113.240,download,/system/delete,FTP,failure,Syria,desktop,23,3,Thursday,12,1,84,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,9,32,18,10
user_2889,203.0.113.171,203.0.113.176,modify,/config/modify,FTP,failure,Unknown,desktop,50,3,Monday,9,7,43,3,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,6,17,17,6
user_7812,172.16.198.168,172.16.107.120,access,/resource/70,SSH,failure,Sydney,tablet,6,14,Wednesday,3,636,38,3,172.16,172.16,public,0,0,0,0,1,0,0,0,1,41,2454,15,7
user_5832,203.0.113.124,203.0.113.154,access,/system/delete,FTP,failure,North Korea,desktop,28,3,Thursday,12,6,88,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,1,28,20,5
user_1016,172.16.217.69,172.16.98.40,login,/resource/91,SSH,failure,London,desktop,2,14,Saturday,9,2327,31,4,172.16,172.16,public,0,0,0,0,1,0,1,0,0,40,2256,5,4
user_6936,203.0.113.181,203.0.113.152,download,/config/modify,FTP,failure,Syria,desktop,31,3,Monday,4,9,45,3,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,10,35,10,5
user_1044,172.16.40.47,172.16.79.166,access,/resource/11,HTTPS,success,Tokyo,mobile,7,17,Sunday,5,2901,36,4,172.16,172.16,admin,1,0,1,0,0,0,0,1,0,42,3485,16,3
user_4765,172.16.60.186,172.16.207.189,logout,/resource/29,HTTP,failure,London,desktop,3,12,Wednesday,3,1451,27,3,172.16,172.16,private,0,1,0,0,0,0,1,0,0,92,621,4,10
user_1153,172.16.42.247,172.16.63.159,upload,/resource/40,HTTPS,success,Mumbai,desktop,2,14,Thursday,2,3593,13,2,172.16,172.16,admin,1,0,1,0,0,0,1,0,0,38,1474,13,7
user_9429,203.0.113.59,203.0.113.168,delete,/admin/secret,FTP,failure,Syria,desktop,24,2,Wednesday,12,6,95,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,4,48,25,8
user_9403,172.16.240.58,172.16.103.5,access,/resource/1,SSH,failure,London,mobile,4,17,Wednesday,8,2239,45,3,172.16,172.16,admin,0,0,0,0,1,0,0,1,0,82,3517,18,7
user_6318,203.0.113.167,203.0.113.248,access,/config/modify,FTP,failure,North Korea,desktop,32,3,Friday,2,4,93,3,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,6,45,18,8
user_9641,172.16.58.199,172.16.97.152,login,/resource/57,HTTP,failure,Berlin,tablet,1,11,Tuesday,4,2122,27,3,172.16,172.16,admin,0,1,0,0,0,0,0,0,1,82,2482,20,10
user_3219,203.0.113.97,203.0.113.55,modify,/config/modify,FTP,failure,North Korea,desktop,20,1,Friday,11,8,80,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,4,22,10,5
user_6730,203.0.113.55,203.0.113.227,delete,/admin/secret,FTP,failure,Unknown,desktop,39,3,Tuesday,7,8,40,3,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,5,13,28,7
user_6610,203.0.113.4,203.0.113.109,delete,/system/delete,FTP,failure,Unknown,desktop,23,3,Thursday,7,8,62,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,3,14,28,7
user_8480,172.16.226.11,172.16.98.157,login,/resource/61,HTTP,failure,Berlin,tablet,7,16,Thursday,11,1988,16,4,172.16,172.16,admin,0,1,0,0,0,0,0,0,1,26,1388,8,6
user_8053,172.16.31.31,172.16.234.16,upload,/resource/95,HTTPS,success,São Paulo,desktop,9,12,Thursday,4,1153,11,2,172.16,172.16,admin,1,0,1,0,0,0,1,0,0,59,93,16,8
user_2989,203.0.113.83,203.0.113.30,modify,/config/modify,FTP,failure,Syria,desktop,39,4,Monday,9,7,42,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,10,50,18,5
user_6704,172.16.208.239,172.16.94.125,login,/resource/2,HTTPS,success,Sydney,desktop,6,14,Saturday,2,2040,19,3,172.16,172.16,public,1,0,1,0,0,0,1,0,0,89,2483,15,8
user_6997,203.0.113.51,203.0.113.107,download,/admin/config,FTP,failure,North Korea,desktop,24,4,Saturday,7,2,97,3,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,4,38,13,5
user_9438,172.16.179.203,172.16.188.95,access,/resource/26,HTTPS,failure,Tokyo,tablet,4,17,Friday,1,157,40,2,172.16,172.16,admin,0,0,1,0,0,0,0,0,1,54,2252,20,6
user_5191,172.16.235.189,172.16.126.14,login,/resource/91,HTTPS,failure,São Paulo,mobile,9,17,Tuesday,10,1043,37,4,172.16,172.16,admin,0,0,1,0,0,0,0,1,0,28,159,8,3
user_7410,172.16.103.64,172.16.114.19,logout,/resource/77,HTTP,success,New York,mobile,4,9,Friday,10,983,10,1,172.16,172.16,private,1,1,0,0,0,0,0,1,0,42,635,9,1
user_8641,172.16.105.22,172.16.221.102,upload,/resource/32,HTTPS,failure,Mumbai,mobile,2,15,Friday,3,1971,26,1,172.16,172.16,admin,0,0,1,0,0,0,0,1,0,72,207,17,2
user_5954,172.16.254.3,172.16.136.128,access,/resource/67,SSH,failure,São Paulo,mobile,3,17,Sunday,10,2152,1,4,172.16,172.16,admin,0,0,0,0,1,0,0,1,0,24,1502,14,2
user_4924,203.0.113.108,203.0.113.167,access,/config/modify,FTP,failure,Unknown,desktop,50,4,Wednesday,5,4,69,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,2,38,20,5
user_3708,172.16.239.127,172.16.166.139,access,/resource/36,HTTPS,success,Tokyo,tablet,9,14,Tuesday,3,1475,21,3,172.16,172.16,admin,1,0,1,0,0,0,0,0,1,94,598,19,8
user_9572,172.16.32.3,172.16.177.49,upload,/resource/35,SSH,failure,Mumbai,desktop,10,11,Friday,11,2475,49,3,172.16,172.16,admin,0,0,0,0,1,0,1,0,0,62,1394,13,5
user_5288,172.16.236.233,172.16.43.14,logout,/resource/75,HTTP,failure,São Paulo,tablet,4,11,Thursday,8,1053,50,1,172.16,172.16,private,0,1,0,0,0,0,0,0,1,79,1642,18,1
user_6513,172.16.111.13,172.16.190.186,upload,/resource/22,HTTPS,success,New York,mobile,10,9,Tuesday,5,2851,31,4,172.16,172.16,admin,1,0,1,0,0,0,0,1,0,45,1698,17,6
user_2709,203.0.113.252,203.0.113.2,delete,/admin/config,FTP,failure,Unknown,desktop,39,3,Saturday,10,7,59,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,9,11,24,10
user_6355,203.0.113.241,203.0.113.150,delete,/admin/secret,FTP,failure,Unknown,desktop,46,4,Sunday,4,6,73,3,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,10,47,20,8
user_2333,172.16.191.243,172.16.46.74,upload,/resource/66,SSH,success,Sydney,mobile,3,9,Monday,7,579,13,2,172.16,172.16,admin,1,0,0,0,1,0,0,1,0,76,122,7,3
user_4909,172.16.26.181,172.16.54.146,upload,/resource/32,HTTPS,success,São Paulo,desktop,2,17,Sunday,9,627,24,4,172.16,172.16,private,1,0,1,0,0,0,1,0,0,36,3260,8,3
